0.397727,0.553797,0.527564,0.369741,0.416751,0.421783,0.471102,0.533419,0.494784,0.558304,0.450969,0.507917,0.526466,0.556271,0.503105,0.501344,0.503368,0.557258,0.554066,0.521843,0.541019,0.55562,0.5395,0.568284,0.555803,0.568801,0.539237,0.522603,0.53442,0.563751,0.532946,0.497852,0.558909,0.521487,0.53961,0.546701,0.542736,0.560661,0.543095,0.573741,0.542508,0.554724,0.560602,0.523038,0.545005,0.629792,0.557907,0.571472,0.545123,0.572902
2.07332,1.28962,1.58159,2.71513,2.6517,1.79049,1.57559,1.04307,1.59189,1.29563,1.7365,1.90501,1.23735,1.27989,1.77966,1.8288,1.71433,1.52131,1.41828,1.78608,1.2718,1.44427,1.41792,1.32413,1.45864,1.0696,1.53394,1.58242,1.31629,1.21547,1.33228,1.49665,1.28624,1.56664,1.24585,1.2627,1.51291,1.29409,1.2695,1.12745,1.62677,1.28736,1.46743,1.25634,1.38024,1.12454,1.36206,1.26402,1.20554,1.22247
