0.400346,0.442634,0.460718,0.40705,0.414003,0.448812,0.466394,0.495229,0.52345,0.562905,0.536675,0.552616,0.567797,0.545089,0.57894,0.545715,0.612025,0.580653,0.553833,0.572382,0.565601,0.592116,0.617807,0.580822,0.595058,0.598474,0.620122,0.603918,0.616011,0.61488,0.639199,0.630665,0.635711,0.630561,0.618535,0.609313,0.581223,0.628418,0.640073,0.622494,0.586109,0.612344,0.591293,0.626497,0.621054,0.632767,0.625908,0.608663,0.586075,0.665721,0.629084,0.620876,0.632014,0.617675,0.626165,0.615824,0.656364,0.646907,0.62923,0.639157,0.584269,0.61314,0.613621,0.623311,0.603528,0.636101,0.630214,0.623802,0.640378,0.657842,0.640386,0.619674,0.637325,0.659119,0.625514,0.639635,0.602065,0.60681,0.648029,0.601416
1.63967,2.09667,2.00922,1.94957,2.527,1.85617,1.48014,1.69957,1.67728,1.49944,1.44585,1.29751,1.23939,1.38103,1.42464,1.08488,1.3763,1.31096,1.18718,1.05416,1.20096,1.17538,1.25788,1.21968,1.08395,1.15364,1.17209,1.24923,1.14117,1.22245,0.993396,1.10665,1.2212,1.26542,1.03257,1.06096,1.31812,1.07871,0.983771,1.00505,1.08243,1.05074,1.12978,1.25079,1.13133,0.982818,1.09385,0.952173,1.08783,0.958157,1.00732,1.06348,1.27187,0.921427,0.954704,1.05565,0.958451,1.13519,0.926182,0.975587,1.09551,1.03897,0.980522,0.996611,1.20777,0.933846,1.06127,0.982876,1.06922,1.03639,0.997213,1.03064,1.14243,0.937124,1.12245,1.05168,1.02502,0.996772,0.99002,1.01878
